,start station name,start station id,start station latitude,start station longitude,count
417,E 10 St & Avenue A,445,40.72740794,-73.98142006,64445
418,E 102 St & 1 Ave,3351,40.7869946,-73.94164802,24662
419,E 102 St & Park Ave,3363,40.7904828,-73.95033068,11738
420,E 103 St & Lexington Ave,3379,40.7903051,-73.94755757,14239
421,E 106 St & 1 Ave,3391,40.7892529,-73.93956237,11251
422,E 106 St & Lexington Ave,3424,40.791976,-73.945993,11314
423,E 106 St & Madison Ave,3387,40.7934337,-73.94945003,11325
424,E 109 St & 3 Ave,3390,40.79329668,-73.9432083,10187
425,E 11 St & 1 Ave,326,40.72953837,-73.98426726,45146
426,E 11 St & 2 Ave,237,40.73047309,-73.98672378,51274
427,E 11 St & Avenue B,3718,40.72746420692392,-73.97950418293476,35047
428,E 110 St & Madison Ave,3400,40.7961535,-73.94782145,22619
429,E 114 St & 1 Ave,3495,40.7945663,-73.9362541,9342
430,E 115 St & Lexington Ave,3494,40.797911,-73.9423,11452
431,E 115 St & Madison Ave,3500,40.7989445,-73.944846,7434
432,E 116 St & 2 Ave,3490,40.796879,-73.937261,8318
433,E 118 St & 1 Ave,3491,40.79747,-73.93504,9469
434,E 118 St & 3 Ave,3493,40.799139,-73.9389152,12911
435,E 118 St & Madison Ave,3501,40.8014866,-73.9442507,8850
436,E 118 St & Park Ave,3492,40.8005385,-73.9419949,5520
437,E 12 St & 3 Ave,483,40.73223272,-73.98889957,37851
438,E 12 St & 4 Av,3788,40.73269,-73.98974,635
439,E 12 St & Ave C,3736,40.727243,-73.976831,7589
440,E 123 St & Lexington Ave,3504,40.8029263,-73.9379,5885
441,E 128 St & 3 Ave,3988,40.805631,-73.934077,956
442,E 128 St & Madison Ave,3622,40.80756,-73.939182,5731
443,E 13 St & Avenue A,3711,40.72966729392978,-73.98067966103554,84654
444,E 132 St & Madison Ave,3920,40.810224,-73.937195,5642
445,E 133 St & Cypress Pl,3938,40.80262,-73.9174,283
446,E 134 St & Walnut Ave,3940,40.800425,-73.911034,785
447,E 135 St & St Ann's Ave,3937,40.805089,-73.918889,1214
448,E 138 St & 5 Av,4017,40.81449,-73.936153,4538
449,E 138 St & Canal St W,3925,40.812304,-73.929153,976
450,E 138 St & Cypress Ave,3948,40.805559,-73.914718,903
451,E 138 St & Grand Concourse,4021,40.813224,-73.930605,956
452,E 138 St & Willow Ave,3947,40.804168,-73.911545,781
453,E 141 St & Jackson Ave,3952,40.806896,-73.911837,795
454,E 141 St & St Ann's Ave,3951,40.808633,-73.916124,1379
455,E 142 St & 3 Ave,3930,40.812735,-73.923697,1296
456,E 144 St & Brook Ave,3957,40.811675,-73.917037,1011
457,E 147 St & Bergen Ave,4006,40.814673,-73.91839,1427
458,E 149 St & Eagle Ave,3965,40.814046,-73.91186,1265
459,E 149 St & Jackson Ave,3987,40.813135,-73.909235,2485
460,E 149 St & Morris Ave,3986,40.81734,-73.922962,4926
461,E 149 St & Park Ave,4186,40.818154,-73.925294,496
462,E 15 St & 3 Ave,297,40.734232,-73.986923,52226
463,E 150 St & Gerard Ave,4076,40.820089,-73.928947,1739
464,E 153 St & E 157 St,4101,40.826677,-73.929327,423
465,E 155 St & Courtlandt Ave,4032,40.82057,-73.917579,613
466,E 156 & Brook Ave,3976,40.819823,-73.912411,1339
467,E 157 St & River Ave,4126,40.825737,-73.927311,834
468,E 158 St & Melrose Ave,3972,40.822215,-73.914688,621
469,E 16 St & 5 Ave,496,40.73726186,-73.99238967,45136
470,E 16 St & Irving Pl,3463,40.735367055605394,-73.98797392845154,24192
471,E 160 St & Tinton Ave,3985,40.820302,-73.903944,542
472,E 161 St & Park Ave,4198,40.824811,-73.916407,422
473,E 161 St & River Ave,4125,40.827883,-73.927111,3421
474,E 163 St & Tiffany St,4147,40.821075,-73.895069,374
475,E 163 St & Union Ave,4140,40.822545,-73.901824,388
476,E 165 St & Clay Ave,4165,40.82809,-73.91288,291
477,E 165 St & Fox St,4153,40.82394,-73.894025,109
478,E 165 St & Jerome Ave,4095,40.83263,-73.925101,181
479,E 167 St & Bryant Ave,4204,40.826706,-73.888719,147
480,E 167 St & Clay Ave,4195,40.83094,-73.91125,607
481,E 167 St & Franklin Ave,4149,40.82895,-73.90521,296
482,E 169 St & Fox St,4155,40.827184,-73.893721,390
483,E 169 St & Webster Ave,4099,40.834015,-73.908863,1494
484,E 17 St & Broadway,497,40.73704984,-73.99009296,90007
485,E 170 St & Clay Ave,4107,40.837213,-73.908345,213
486,E 170 St & Webster Ave,4150,40.836103,-73.907199,337
487,E 170 St & Webster Ave,4249,40.83617913677475,-73.90730146322765,575
488,E 170 St & Webster Ave_old,4150,40.836103,-73.907199,46
489,E 171 St & Webster Ave,4175,40.838379,-73.905838,405
490,E 174 St & Longfellow Ave,4164,40.836274,-73.884308,244
491,E 174 St & Walton Ave,4200,40.844811,-73.912042,268
492,E 19 St & 3 Ave,325,40.73624527,-73.98473765,41936
493,E 2 St & 2 Ave,403,40.72502876,-73.99069656,39435
494,E 2 St & Avenue A,3656,40.72307749068673,-73.98583620786667,46336
495,E 2 St & Avenue B,301,40.72217444,-73.98368779,48450
496,E 2 St & Avenue C,150,40.7208736,-73.98085795,33556
497,E 20 St & 2 Ave,461,40.73587678,-73.98205027,43307
498,E 20 St & FDR Drive,487,40.73314259,-73.97573881,37755
499,E 20 St & Park Ave,503,40.73827428,-73.98751968,42180
500,E 23 St & 1 Ave,545,40.736502,-73.97809472,52957
501,E 24 St & Park Ave S,491,40.74096374,-73.98602213,18373
502,E 25 St & 1 Ave,174,40.7381765,-73.97738662,36098
503,E 25 St & 2 Ave,507,40.73912601,-73.97973776,46229
504,E 27 St & 1 Ave,2012,40.739445,-73.976806,51458
505,E 30 St & Park Ave S,546,40.74444921,-73.98303529,30873
506,E 31 St & 3 Ave,476,40.74394314,-73.97966069,55690
507,E 32 St & Park Ave,472,40.7457121,-73.98194829,47554
508,E 33 St & 1 Ave,3687,40.74322681432173,-73.97449783980846,73560
509,E 33 St & 5 Ave,526,40.74765947,-73.98490707,38555
510,E 39 St & 2 Ave,518,40.74780373,-73.9734419,38150
511,E 39 St & 3 Ave,167,40.7489006,-73.97604882,26934
512,E 39 St & Lexington Ave,4120,40.7494985460252,-73.97729203113158,17857
513,E 4 St & 2 Ave,439,40.7262807,-73.98978041,48622
514,E 41 St & Madison Ave,3235,40.752165280621966,-73.97992193698882,21662
515,E 43 St & 2 Ave,2017,40.75022392,-73.97121414,25063
516,E 43 St & 5 Ave,3680,40.754120810779256,-73.98025184869766,23057
517,E 44 St & 2 Ave,3462,40.75118387463277,-73.97138714790344,5559
518,E 45 St & 3 Ave,440,40.75255434,-73.97282625,25976
519,E 47 St & 1 Ave,516,40.75206862,-73.96784384,19817
520,E 47 St & 2 Ave,164,40.75323098,-73.97032517,27661
521,E 47 St & Park Ave,359,40.75510267,-73.97498696,37673
522,E 48 St & 3 Ave,228,40.7546011026,-73.971878855,22101
523,E 48 St & 5 Ave,3233,40.75724567911726,-73.97805914282799,32484
524,E 5 St & Avenue C,393,40.72299208,-73.97995466,25974
525,E 50 St & Park Ave,4239,40.757334,-73.974235,385
526,E 51 St & 1 Ave,454,40.75455731,-73.96592976,29236
527,E 51 St & 2 Ave,3815,40.755293,-73.967641,30816
528,E 51 St & Lexington Ave,522,40.75714758,-73.97207836,20545
529,E 53 St & 3 Ave,3459,40.75763227739443,-73.96930575370789,2042
530,E 53 St & Lexington Ave,367,40.75828065,-73.97069431,29896
531,E 53 St & Madison Ave,456,40.7597108,-73.97402311,26452
532,E 54 St & 1 Ave,4279,40.756265,-73.964179,94
533,E 55 St & 2 Ave,385,40.75797322,-73.96603308,40871
534,E 56 St & 3 Ave,464,40.75934501,-73.96759673,24827
535,E 56 St & Madison Ave,3814,40.761573,-73.972628,15688
536,E 58 St &  1 Ave (NW Corner),3734,40.759125,-73.962658,26770
537,E 58 St & 1 Ave (NE Corner),3243,40.75892386377695,-73.96226227283478,13445
538,E 58 St & 3 Ave,305,40.76095756,-73.96724467,46376
539,E 58 St & Madison Ave,3457,40.76302594280519,-73.97209525108337,18721
540,E 59 St & Madison Ave,3132,40.76350532,-73.97109243,23516
541,E 6 St & Avenue B,317,40.72453734,-73.98185424,44995
542,E 6 St & Avenue D,411,40.72228087,-73.97668709,43850
543,E 60 St & York Ave,2022,40.759107,-73.959223,13498
544,E 63 St & 3 Ave,3898,40.763954,-73.9646,18625
545,E 65 St & 2 Ave,3376,40.76471851944339,-73.96222069859505,22425
546,E 66 St & Madison Ave,3355,40.76800889305947,-73.96845281124115,14128
547,E 67 St & Park Ave,3231,40.76780080148132,-73.96592080593109,10599
548,E 68 St & 3 Ave,3131,40.76712840349542,-73.96224617958069,14867
549,E 68 St & Madison Ave,3359,40.7691572,-73.96703464,10296
550,E 7 St & Avenue A,432,40.72621788,-73.98379855,54753
551,E 72 St & Park Ave,3139,40.77118287540658,-73.96409422159195,18614
552,E 72 St & York Ave,3156,40.76663814,-73.95348296,43606
553,E 74 St & 1 Ave,3372,40.7689738,-73.95482273,36166
554,E 75 St & 3 Ave,3135,40.77112927,-73.95772297,18878
555,E 76 St & Park Ave,3378,40.773763,-73.96222088,18416
556,E 77 St & 3 Ave,3154,40.77314236,-73.95856158,22639
557,E 78 St & 2 Ave,3370,40.7727966,-73.95577801,17250
558,E 81 St & 2 Ave,3671,40.77477944895728,-73.95427465438843,27792
559,E 81 St & 3 Ave,3146,40.77573034,-73.9567526,19220
560,E 81 St & Park Ave,3144,40.77677702,-73.9590097,11651
561,E 81 St & York Ave,3151,40.7728384,-73.94989233,26625
562,E 82 St & East End Ave,3369,40.7724607,-73.9468208,17463
563,E 84 St & 1 Ave,3148,40.77565541,-73.95068615,33606
564,E 84 St & Park Ave,3145,40.77862688,-73.95772073,19064
565,E 85 St & 3 Ave,3147,40.77801203,-73.95407149,45493
566,E 85 St & York Ave,3150,40.77536905,-73.94803392,18980
567,E 88 St & 1 Ave,3288,40.778301,-73.9488134,32563
568,E 88 St & Park Ave,3284,40.781410700190015,-73.95595908164978,15446
569,E 89 St & 3 Ave,3286,40.7806284,-73.9521667,25050
570,E 89 St & York Ave,3290,40.7779453,-73.946041,20551
571,E 9 St & Avenue C,394,40.72521311,-73.97768752,28740
572,E 91 St & 2 Ave,3305,40.78112229934166,-73.94965589046478,29464
573,E 91 St & Park Ave,3294,40.7835016,-73.955327,15178
574,E 93 St & 2 Ave,3296,40.782454175279874,-73.9489196240902,13956
575,E 95 St & 3 Ave,3325,40.7849032,-73.950503,12314
576,E 97 St & 3 Ave,3309,40.7859201,-73.94860294,8313
577,E 97 St & Madison Ave,3336,40.787801,-73.953559,24828
578,E 98 St & Park Ave,3299,40.78813,-73.95206,9508
579,East End Ave & E 86 St,3157,40.77518615,-73.94446054,16079
580,Eastern Pkwy & Franklin Ave,3584,40.6707767,-73.9576801,17203
581,Eastern Pkwy & Washington Ave,3583,40.6716493,-73.9631145,12097
582,Edgecombe Ave & W 141 St,4004,40.820681,-73.945144,9366
583,Edgecombe Ave & W 145 St,3959,40.823498,-73.94386,6284
584,Edgecombe Ave & W 150 St,4025,40.826881,-73.941427,1093
585,Edgecombe Ave & W 167 St,4074,40.838191,-73.936085,943
586,Eldert St & Bushwick Ave,3828,40.68652,-73.91321,2649
587,Emerson Pl & Myrtle Ave,354,40.69363137,-73.96223558,15252
588,Engert Ave & McGuinness Blvd,3857,40.72158,-73.94546,5232
589,Evergreen Ave & Noll St,3821,40.70106,-73.93318,6533
590,FDR Drive & E 35 St,501,40.744219,-73.97121214,69120
591,Faile St & Garrison Ave,4154,40.820578,-73.888271,359
592,Fairview Ave & Linden St,3902,40.70694,-73.90632,1909
593,Flushing Ave & Vanderbilt Ave,3648,40.69795031569544,-73.97077560424805,16139
594,Flushing Ave & Woodward Ave,3887,40.71246,-73.91873,3006
595,Forest Ave & Summerfield St,3876,40.69922,-73.89795,4684
596,Forsyth St & Broome St,531,40.71893904,-73.99266288,35481
597,Forsyth St & Canal St,412,40.7158155,-73.99422366,44733
598,Fort Washington Ave & W 173 St,4061,40.84522,-73.940493,2875
599,Fort Washington Ave & W 183 St,4068,40.852252,-73.937854,4735
600,Franklin Ave & E 169 St,4212,40.83171,-73.90208,275
601,Franklin Ave & Empire Blvd,3599,40.66314,-73.9605695,21173
602,Franklin Ave & Myrtle Ave,372,40.694546087246025,-73.95801365375519,8071
603,Franklin Ave & St Marks Ave,3569,40.6758324,-73.9561677,10517
604,Franklin St & Dupont St,3117,40.73564,-73.95866,20156
605,Franklin St & W Broadway,79,40.71911552,-74.00666661,19560
606,Frederick Douglass Blvd & Harlem River Dr,4028,40.830702,-73.936371,967
607,Frederick Douglass Blvd & W 112 St,3553,40.801694,-73.957145,26626
608,Frederick Douglass Blvd & W 115 St,3630,40.8038654,-73.9559308,19785
609,Frederick Douglass Blvd & W 117 St,3534,40.805159,-73.954692,30804
610,Frederick Douglass Blvd & W 129 St,3531,40.8125511,-73.9492286,9136
611,Frederick Douglass Blvd & W 145 St,4220,40.823061,-73.941928,925
612,Freeman St & Reverend James A Polite Ave,4158,40.830529,-73.894717,497
613,Freeman St & Southern Blvd,4179,40.830051,-73.892103,233
614,Front St & Gold St,418,40.70224,-73.982578,11345
615,Front St & Jay St,3804,40.702461,-73.986842,19122
616,Front St & Maiden Ln,351,40.70530954,-74.00612572,18672
617,Front St & Washington St,2000,40.70255088,-73.98940236,32305
618,Frost St & Debevoise Ave,3855,40.71882,-73.93948,2451
619,Frost St & Meeker Ave,3727,40.71766197083994,-73.94880026578903,7856
620,Fulton Ave & E 168 St,4152,40.830471,-73.904556,412
621,Fulton Ave & E 172 St,4183,40.839229,-73.899047,61
622,Fulton Ave & St. Paul's Pl,4156,40.83545,-73.90153,377
623,Fulton St & Adams St,3440,40.69241829257847,-73.98949474096298,21870
624,Fulton St & Broadway,319,40.711066,-74.009447,38596
625,Fulton St & Clermont Ave,397,40.68415748,-73.96922273,9870
626,Fulton St & Irving Pl,3789,40.68186,-73.959432,9949
627,Fulton St & Rockwell Pl,243,40.68841,-73.979458,539
628,Fulton St & Utica Ave,3042,40.6794268,-73.9298911,13862
629,Fulton St & Waverly Ave,3637,40.68323865460341,-73.96599590778351,16952
630,Fulton St & William St,316,40.70955958,-74.00653609,23358
631,Gansevoort St & Hudson St,3686,40.73944820130404,-74.00507032871246,41352
632,Garfield Pl & 8 Ave,3358,40.6711978,-73.97484126,10189
633,Garrison Ave & Manida St,4146,40.818743,-73.890247,44
634,George St & Wilson Ave,3758,40.702997,-73.92997,6395
635,Gerard Ave & E 146 St,3933,40.817755,-73.92965,1052
636,Gerard Ave & E 164 St,4116,40.830262,-73.923391,669
637,Gerard Ave & E 165 St,4081,40.83173,-73.922394,671
638,Gerard Ave & McClellan St,4082,40.833909,-73.92112,667
639,Goble Pl & Macombs Rd,4131,40.844075,-73.917256,1010
640,Graham Ave & Conselyea St,3086,40.715143,-73.944507,16444
641,Graham Ave & Grand St,3081,40.711863,-73.944024,18290
642,Graham Ave & Herbert St,3095,40.71929301,-73.94500379,6124
643,Graham Ave & Withers St,3094,40.7169811,-73.94485918,11869
644,Grand Army Plaza & Central Park S,281,40.7643971,-73.97371465,51290
645,Grand Army Plaza & Plaza St West,3349,40.6729679,-73.97087984,40286
646,Grand Ave & Bergen St,3549,40.678045,-73.962408,10975
647,Grand Concourse & E 144 St,3932,40.816576,-73.927987,4050
648,Grand Concourse & E 156 St,4090,40.823429,-73.924689,630
649,Grand Concourse & E 161 St,4093,40.827115,-73.92272,1626
650,Grand Concourse & E 164 St,4102,40.829608,-73.921461,986
651,Grand Concourse & E 166 St,4210,40.83196,-73.91956,469
652,Grand Concourse & E 167 St,4096,40.834263,-73.917641,1617
653,Grand Concourse & E 171 St,4085,40.839549,-73.913004,1531
654,Grand Concourse & East Mount Eden Ave,4167,40.84301,-73.91172,1593
655,Grand St & Elizabeth St,3435,40.718822,-73.99596,71359
656,Grand St & Greene St,2010,40.72170005235607,-74.00238141417502,23509
657,Grand St & Havemeyer St,471,40.71286844,-73.95698119,18046
658,Grant Ave & E 164 St,4079,40.828847,-73.91769,1752
659,Grant Ave & E 169 St,4189,40.83579,-73.913741,452
660,Great Jones St,229,40.72743423,-73.99379025,44499
661,Green St & McGuinness Blvd,3819,40.73396,-73.95204,3817
662,Greene Av & Myrtle Av,3781,40.698568,-73.918877,5385
663,Greene Ave & Grandview Ave,3910,40.709697,-73.907856,2458
664,Greene Ave & Nostrand Ave,3055,40.6883337,-73.950916,11004
665,Greene Ave & Throop Ave,3054,40.6894932,-73.942061,9277
666,Greenpoint Ave & Manhattan Ave,3113,40.73026,-73.95394,15603
667,Greenpoint Ave & Manhattan Ave [temporarily removed],3113,40.73026,-73.95394,698
668,Greenwich Ave & 8 Ave,284,40.7390169121,-74.0026376103,64152
669,Greenwich Ave & Charles St,383,40.735238,-74.000271,36389
670,Greenwich St & Hubert St,3436,40.721319,-74.010065,4472
671,Greenwich St & W Houston St,347,40.728846,-74.008591,37577
672,Grove St & Broadway,3890,40.69047,-73.923511,8896
673,Halsey St & Broadway,3827,40.68565,-73.91564,6356
674,Halsey St & Evergreen Ave,3830,40.68858,-73.91227,2313
675,Halsey St & Tompkins Ave,3047,40.6823687,-73.944118,11280
676,Hamilton Pl & W 138 St,4034,40.821728,-73.952761,1873
677,Hamilton Pl & W 140 St,3960,40.822756,-73.951346,2208
678,Hancock St & Bedford Ave,436,40.68216564,-73.95399026,10779
679,Hancock St & Wyckoff Ave,3872,40.6972,-73.90674,1714
680,Hanson Pl & Ashland Pl,3429,40.68506807308177,-73.97790759801863,28434
681,Harlem River Dr & W 155 St,3981,40.830476,-73.939929,1132
682,Harman St & Seneca Ave,3883,40.70577,-73.91292,1915
683,Harrison Pl & Porter Ave,3853,40.70686,-73.92851,3035
684,Harrison St & Hudson St,249,40.71870987,-74.0090009,12197
685,Hart St & Wyckoff Ave,3779,40.704876,-73.919911,2888
686,Henry St & Atlantic Ave,157,40.69089272,-73.99612349,18565
687,Henry St & Bay St,3330,40.6725058,-74.00494695,2093
688,Henry St & Degraw St,3315,40.6847514,-73.99917254,11348
689,Henry St & Grand St,502,40.714211,-73.981095,39244
690,Henry St & Middagh St,3790,40.7003,-73.991581,11179
691,Henry St & W 9 St,3395,40.6763744,-74.00324957,1926
692,Hicks St & Montague St,406,40.69512845,-73.99595065,15657
693,Hoe Ave & Jennings St,4181,40.832171,-73.889686,83
694,Hope St & Union Ave,3082,40.71167351,-73.95141312,23246
695,Howard St & Centre St,268,40.71910537,-73.99973337,31042
696,Hoyt St & Warren St,3421,40.6843549,-73.98901629,3881
697,Hudson St & Reade St,146,40.71625008,-74.0091059,22957
698,Hudson St & W 13 St,4215,40.74005708567285,-74.0052741765976,450
699,Humboldt St & Varet St,3068,40.7031724,-73.940636,6498
700,Hunts Point Ave & Bryant Ave,4143,40.813991,-73.8855,128
701,Huron St & Franklin St,3116,40.73266,-73.95826,18680
702,Icahn Stadium,4113,40.79346,-73.92389,1136
703,India St & Manhattan Ave,3115,40.73232194,-73.9550858,17502
704,India St & West St,3469,40.73181401720966,-73.95995020866394,14973
705,Intervale Ave & Kelly St,4191,40.827301,-73.896372,233
706,Intervale Ave & Westchester Ave,4148,40.821967,-73.896752,561
707,Inwood Ave & W 170 St,4086,40.840536,-73.919228,593
708,Irving Ave & DeKalb Ave,3778,40.7027,-73.92095,6196
709,Irving Ave & Halsey St,3834,40.69467,-73.90663,3746
710,Irving Ave & Harman St,3845,40.70108,-73.9179,6214
711,Irving Ave & Jefferson St,3759,40.70538,-73.92535,7094
712,Irving Ave & Palmetto St,3891,40.698,-73.9127,3612
713,Jackson Ave & 46 Rd,3121,40.74524768,-73.94733276,6134
714,Jackson St & Leonard St,3456,40.71638031973561,-73.94821286201477,6345
715,Jay St & Tech Pl,392,40.695065,-73.987167,21635
716,Jay St & York St,3674,40.70140317257725,-73.98672670125961,22739
717,Jefferson Ave & Evergreen Ave,3903,40.68989,-73.91458,3511
718,Jefferson St & Cypress Ave,3850,40.70907,-73.92157,4051
719,Jerome Ave & Anderson Ave,4092,40.830179,-73.928747,568
720,Jerome Ave & E 164 St,4080,40.831444,-73.926226,353
721,Jerome Ave & Ogden Ave,4091,40.829797,-73.931015,122
722,John St & William St,376,40.70862144,-74.00722156,19525
723,Johnson St & Gold St,261,40.69474881,-73.98362464,14962
724,Kane St & Clinton St,3308,40.6861758,-73.99645295,10667
725,Kent Ave & N 7 St,3016,40.72036775298455,-73.96165072917938,55322
726,Kent Ave & S 11 St,282,40.707644944175705,-73.96841526031494,25299
727,Kent St & McGuinness Blvd,3858,40.73124,-73.95161,4433
728,Kingsland Ave & Nassau Ave,3856,40.72577,-73.94173,10619
729,Kingston Ave & Herkimer St,3041,40.67890679,-73.94142771,12545
730,Knickerbocker Ave & Cooper St,3865,40.69081,-73.90448,2917
731,Knickerbocker Ave & George St,3774,40.704425,-73.92836,7082
732,Knickerbocker Ave & Halsey St,3868,40.693,-73.90824,3106
733,Knickerbocker Ave & Hancock St,3835,40.69385,-73.90974,3288
734,Knickerbocker Ave & Thames St,3773,40.70539,-73.92976,7471
735,Kosciuszko St & Nostrand Ave,3056,40.69072549,-73.95133465,11086
736,Kosciuszko St & Tompkins Ave,3057,40.69128258,-73.9452416,10848
737,LaGuardia Pl & W 3 St,161,40.72917025,-73.99810231,37904
738,LaGuardia Pl & W 3 St [temporarily removed],161,40.72917025,-73.99810231,1691
739,Lafayette Ave & Classon Ave,364,40.68900443,-73.96023854,13615
740,Lafayette Ave & Fort Greene Pl,274,40.68691865,-73.976682,21312
741,Lafayette Ave & Hunts Point Ave,4144,40.816567,-73.888161,104
742,Lafayette Ave & St James Pl,399,40.68851534,-73.9647628,15051
743,Lafayette St & E 8 St,293,40.73020660529954,-73.99102628231049,58542
744,Lafayette St & Jersey St,250,40.72456089,-73.99565293,46985
745,Laight St & Hudson St,248,40.72185379,-74.00771779,9158
746,Lawrence St & Willoughby St,323,40.69236178,-73.98631746,21497
747,Lefferts Pl & Franklin Ave,396,40.680342423,-73.9557689392,8162
748,Lenox Ave & W 111 St,3521,40.7987859,-73.9523,35840
749,Lenox Ave & W 115 St,3509,40.8011939,-73.9500739,13020
750,Lenox Ave & W 117 St,3628,40.8025566,-73.9490782,18901
751,Lenox Ave & W 126 St,3518,40.808442,-73.9452087,25046
752,Lenox Ave & W 130 St,3529,40.8107922,-73.9430681,14528
753,Lenox Ave & W 133 St,3927,40.81296,-73.941878,5544
754,Lenox Ave & W 144 St,4000,40.819783,-73.936521,5522
755,Lenox Ave & W 146 St,4001,40.821111,-73.935971,1549
756,Leonard St & Boerum St,3072,40.70583339,-73.94644578,7445
757,Leonard St & Church St,320,40.717571,-74.005549,24907
758,Leonard St & Maujer St,3454,40.7103685423523,-73.94705951213837,13559
759,Leonard St & Nassau Ave,3668,40.7239567849954,-73.94984364509583,15469
760,Lewis Ave & Decatur St,3043,40.6814598,-73.934903,9025
761,Lewis Ave & Kosciuszko St,3058,40.69237074,-73.93705428,8201
762,Lewis Ave & Madison St,3052,40.686312,-73.935775,12804
763,Lexington Ave & Classon Ave,120,40.68676793,-73.95928168,13428
764,Lexington Ave & E 111 St,3502,40.7954121,-73.9441232,12547
765,Lexington Ave & E 120 St,3506,40.8013066,-73.9398167,7289
766,Lexington Ave & E 127 St,3505,40.805726,-73.936322,3979
767,Lexington Ave & E 128 St,3996,40.806414,-73.936085,2859
768,Lexington Ave & E 24 St,537,40.74025878,-73.98409214,773
769,Lexington Ave & E 26 St,3707,40.741459,-73.983293,52816
770,Lexington Ave & E 26 St [temporarily removed],3707,40.741459,-73.983293,1010
771,Lexington Ave & E 29 St,540,40.74311555376486,-73.98215353488922,33306
772,Lexington Ave & E 29 St [temporarily removed],540,40.74311555376486,-73.98215353488922,737
773,Lexington Ave & E 36 St,3749,40.7475739589548,-73.9788007736206,30358
774,Liberty St & Broadway,195,40.70905623,-74.01043382,22779
775,Liberty St & Nassau St,4118,40.70858894240581,-74.00935482235809,2555
776,Lincoln Ave & E 134 St,3923,40.808484,-73.928803,1924
777,Lincoln Ave & E 138 St,3924,40.810893,-73.927311,3283
778,Lincoln Pl & Classon Ave,3582,40.6721683,-73.9609,5165
779,Linden St & Knickerbocker Ave,3862,40.69714,-73.91566,1938
780,Lispenard St & Broadway,257,40.71939226,-74.00247214,30524
781,Little West St & 1 Pl,2008,40.70569254,-74.01677685,61954
782,Longfellow Ave & E 165 St,4173,40.825322,-73.887729,141
783,Longwood Ave & Southern Blvd,4134,40.816343,-73.896447,732
784,Lorimer St & Broadway,3069,40.70411791,-73.94818595,4505
785,Lorimer St & Calyer St,3859,40.72795,-73.95414,8442
786,Louis Nine Blvd & Intervale Ave,4182,40.831998,-73.892686,245
787,MTL-AOS-5.1,3912,40.7903,-73.9597,3
788,MacDougal St & Prince St,128,40.72710258,-74.00297088,51908
789,MacDougal St & Washington Sq,252,40.73226398,-73.99852205,33204
790,Macombs Pl & W 152 St,4024,40.826406,-73.937948,2043
791,Macon St & Nostrand Ave,437,40.6809833854,-73.9500479759,12950
792,Madison Av & E 51 St,4058,40.75863,-73.97513,10023
793,Madison Ave & E 120 St,3503,40.80295,-73.942954,8760
794,Madison Ave & E 26 St,4040,40.742684734875695,-73.98671329021454,11897
795,Madison Ave & E 82 St,3362,40.7781314,-73.96069399,21321
796,Madison Ave & E 99 St,3345,40.78948541553215,-73.95242929458618,18673
797,Madison St & Clinton St,340,40.71269042,-73.98776323,25656
798,Madison St & Cypress Ave,3873,40.70068,-73.90742,2676
799,Madison St & Evergreen Ave,3833,40.69122,-73.91693,1994
800,Madison St & Forest Ave,3877,40.70555,-73.90245,3850
801,Madison St & Montgomery St,291,40.713126,-73.984844,20263
802,Madison St & Seneca Ave,3896,40.70183,-73.90625,2584
803,Madison St & Woodward Ave,3909,40.70408,-73.90408,3062
804,Maiden Ln & Pearl St,264,40.70706456,-74.00731853,22790
805,Manhattan Av & Leonard St,3899,40.72084,-73.94844,5598
806,Marcus Garvey Blvd & Macon St,3046,40.682601,-73.938037,6537
807,Marcus Garvey Blvd & Macon St    [temporarily removed],3046,40.682601,-73.938037,391
808,Marcy Ave & Lafayette Ave,3053,40.6900815,-73.947915,12164
809,Market St & Cherry St,408,40.71076228,-73.99400398,17539
810,McGuinness Blvd & Eagle St,3118,40.73555,-73.95284,16041
811,McKibbin St & Bogart St,3771,40.706237,-73.933871,8353
812,McKibbin St & Manhattan Ave,3070,40.70510918,-73.94407279,8507
813,Melrose Ave & E 150 St,3963,40.816827,-73.917338,3555
814,Melrose Ave & E 154 St,3970,40.819609,-73.916071,759
815,Melrose St & Broadway,3870,40.697481,-73.935877,8612
816,Menahan St & Central Ave,3841,40.69543,-73.9196,2946
817,Menahan St & Onderdonk Ave,3886,40.70553,-73.9096,1955
818,Menahan St & Seneca Ave,3874,40.70461,-73.91054,2866
819,Menahan St & Wyckoff Ave,3861,40.70113,-73.91422,3095
820,Mercer St & Bleecker St,3260,40.72706363348306,-73.99662137031554,37894
821,Mercer St & Spring St,303,40.72362738,-73.99949601,32461
822,Meserole Ave & Manhattan Ave,3110,40.72708584,-73.95299117,16973
823,Metropolitan Ave & Bedford Ave,539,40.71534825,-73.96024116,38992
824,Metropolitan Ave & Meeker Ave,3087,40.71413311,-73.95234386,16537
825,Metropolitan Ave & Stewart Ave,3851,40.71401,-73.92793,1265
826,Metropolitan Ave & Vandervoort Ave,3816,40.71429,-73.93323,1061
827,Milton St & Franklin St,3112,40.72906,-73.95779,29813
828,Moffat St & Bushwick,3826,40.68458,-73.90925,2131
829,Monroe St & Bedford Ave,344,40.6851443,-73.95380904,12807
830,Monroe St & Classon Ave,289,40.6845683,-73.95881081,10235
